,ViolationComment,TEAMCODE,FULLNAME
76915,Please place inside key box a copy of the master lock key that unlocks manual pull release.,APT/HTL,VICTOR KIZZEE
76916,please remove all extra storage and lint from room located behind dryers.,APT/HTL,VICTOR KIZZEE
76917,NoData,APT/HTL,VICTOR KIZZEE
76918,"Hydrant Signs: 1. All-weather 18"" X 18"" H.F.D. signs shall be provided as per this section. 2. For complexes without any fire hydrants, the number ""0"" shall be placed    under the letters HFD",APT/HTL,VICTOR KIZZEE
76923,The Fire Alarms in each building Annual Inspection tag is out of date by more than a year. Perform the Fire Alarm Annual Inspection as required by code.,APT/HTL,SHANE BLAKE
76924,Make Repairs to the Fire Alarm SystemMaintain Self-Fire Watch until the repairs are made and the fire alarm system is back in service.,APT/HTL,SHANE BLAKE
76925,Fire alarm panel shows trouble. Correct trouble issues.,APT/HTL,STUART PETERS
76926,Make sure all emergency lights are working. Found one in stairway and near room 312 not working.,APT/HTL,STUART PETERS
76928,NoData,APT/HTL,GABRIEL SIMON
76943,NoData,APT/HTL,BILLY HOPKINS
76945,NoData,APT/HTL,BILLY HOPKINS
76986,NoData,APT/HTL,RODNEY HARRIS
76987,Owner's responsibility. Comply with the above fire code.,APT/HTL,BILLY HOPKINS
76988,911 Key box is required outside of the main entrance (front door) as per COH - LSB Standard # 5.,APT/HTL,BILLY HOPKINS
76991,"repaired is needed for multiple sensor problem due to the freeze. Spoke to manager Ashley and Jeff Roberson 7144929308, they are aware of the problem and have schedule for repair.",APT/HTL,TIEN CHAU
77004,"Please renew Access Gate and Key Box Permits, both have expired.",APT/HTL,ALFRED GARCIA
77005,"Please renew Access Gate permit, expired 2/27/21.",APT/HTL,ALFRED GARCIA
77025,NoData,APT/HTL,RAMIRO REYNA
77036,NoData,APT/HTL,ALFRED GARCIA
77045,NoData,APT/HTL,BILLY HOPKINS
77047,NoData,APT/HTL,BILLY HOPKINS
77055,NoData,APT/HTL,GAHLEN FULLER
77064,NoData,APT/HTL,OLIVER AYES
77065,NoData,APT/HTL,OLIVER AYES
77100,NoData,APT/HTL,RAMIRO REYNA
77139,"Please repair sprinkler system in 72 hours, maintain a firewatch on building #6 until all repairs are completed.",APT/HTL,ALFRED GARCIA
77142,Please provide information that the Fire Alarm System is working correctly according to L.S.B #4 of Houston Fire Department Standards.,APT/HTL,ANTON MACHACEK
77143,"Please repair all fire department access gates. Automatic gates and manual gates. Provide falcon or Knox locks to secure 911 boxes, to be used only for police or fire department personal.",APT/HTL,ANTON MACHACEK
77144,"Please repair all fire department access gates. Automatic gates and manual gates. Provide falcon or Knox locks to secure 911 boxes, to be used only for police or fire department personal.",APT/HTL,ANTON MACHACEK
77146,"All installation of security gates across a fire access road follow the Houston Fire Department LSB Standard No. 04, Access Control Gates and LSB Standard No. 05, Key Boxes instructions.",APT/HTL,ALFRED GARCIA
77149,NoData,APT/HTL,VICTOR KIZZEE
77153,NoData,APT/HTL,TIEN CHAU
77154,NoData,APT/HTL,TIEN CHAU
77155,NoData,APT/HTL,TIEN CHAU
77156,replace low battery smoke alarms,APT/HTL,TIEN CHAU
77157,repair outside emergency light,APT/HTL,TIEN CHAU
77158,"Please have the fire extinguishers serviced in the Boiler Room, and any storage building which has supply's. equipment, or appliances.",APT/HTL,ANTON MACHACEK
77159,Please sign the Owners Statement of Compliance document and return to the Fire Inspector.,APT/HTL,ANTON MACHACEK
77160,"Please check all Boiler Rooms, Maintenance Rooms, Equipment Rooms, Storage Rooms on the property for combustible material.(paper, cardboard, gasoline, propane cylinders, combustible paints, shop towels, cleaning rags)",APT/HTL,ANTON MACHACEK
77161,"Please provide documentation that the Boiler Room, or any other building with a gas meter, has had a five year gas test. If it has been over five years please provide a gas leak test. To be performed by a licensed plumbing contractor.",APT/HTL,ANTON MACHACEK
77163,The fire alarm and sprinkler systems are due for an annual inspection. Have both systems inspected to achieve compliance.Sprinkler system in building 2 and 11 have no water pressure due to pipe rupture from inclement weather.A 24 hrs. 7 days a week inhouse firewatch is required until both systems are back in compliance.,APT/HTL,BILLY HOPKINS
77176,Repair ASAP.,APT/HTL,ANTHONY TAYLOR
77177,"Please have the fire extinguishers serviced in the Boiler Room, and any other storage building which has supply's, equipment, or appliances.",APT/HTL,ANTON MACHACEK
77178,Please sign the Owners Statement of Compliance document and return back to the Fire Inspector.,APT/HTL,ANTON MACHACEK
77179,"Please check all Boiler Rooms, Maintenance Rooms, Equipment Rooms, Storage Rooms on the property for combustible material.(paper, cardboard, gasoline, propane cylinders, combustible paints, shop towels, cleaning rags)",APT/HTL,ANTON MACHACEK
77180,"Please provide documentation that the Boiler Room, or any other building with a gas meter, has had a five year gas test. If it has been over five years please provide a gas leak test. To be performed by a licensed plumbing contractor.",APT/HTL,ANTON MACHACEK
77250,NoData,APT/HTL,GABRIEL SIMON
77251,NoData,APT/HTL,GABRIEL SIMON
77252,NoData,APT/HTL,GABRIEL SIMON
77253,NoData,APT/HTL,GABRIEL SIMON
77280,NoData,APT/HTL,VICTOR KIZZEE
77313,Sign owner letter of Compliance,APT/HTL,ANTON MACHACEK
77314,Please provide a gas leak pressure test. To be performed by a licensed plumbing contractor. Last gas test 2010.,APT/HTL,ANTON MACHACEK
77315,Mark the unit numbers on exterior of all electrical disconnects servicing the apartments.,APT/HTL,ANTON MACHACEK
77316,Sign owner letter of Compliance,APT/HTL,ANTON MACHACEK
77317,No Knox box/key box required.,APT/HTL,ANTON MACHACEK
77318,Permit not required at this location property is open.,APT/HTL,ANTON MACHACEK
77333,"Location and placement of the fire extinguisher shall be placed in accordance with the manufactures guidelines or Section 1.3.8, near the kitchen entryway, accessible and no closer than 5 feet from the cooking appliance.The extinguisher shall be placed so that the top of the extinguisher is not more than five feet above floor and the clearance between the bottom of the extinguisher and the floor is not less than 4 inches ",APT/HTL,TIEN CHAU
77334,"Ann Marie Pedraza 832 607 6461Properties with 3 or more units are required to register with the City of Houston as required by Ordinance No. 2006-1124 (Apartment Security Ordinance).Please contact the City of Houston “Multi-Family Rental Property Registration” at 832-394-8841 or log on to http://www.houstonmultifamily.org/Provide copy of lease agreement with smoke detector, fire extinguisher and openFlame cooking policy or addendum.",APT/HTL,TIEN CHAU
77335,Label Water heater room.,APT/HTL,TIEN CHAU
77336,minimum of 2A:10BC fire extinguisher is needed in water heater room.,APT/HTL,TIEN CHAU
77337,Required every 5 years and must be completed with an approved permit from theBuilding Department.,APT/HTL,TIEN CHAU
77346,"Please renew the K1, key box permit. Expired 2/13/21.Please renew the A4, access gate permit. Expired 2/13/21.",APT/HTL,ANTON MACHACEK
77351,Repair ASAP.,APT/HTL,ANTHONY TAYLOR
77355,"provide permit for electrical work, repair all expose wires",APT/HTL,TIEN CHAU
77356,"Camilo Cabrera 3468126759, Afonso Gonzales 8326039527",APT/HTL,TIEN CHAU
77357,"2A:10BC minimum is required, exception apartment unit minimum 1A:10BC. required for laundry room, office and water heater.",APT/HTL,TIEN CHAU
77358,provide cooking policy,APT/HTL,TIEN CHAU
77359,fail safe required,APT/HTL,TIEN CHAU
77360,key box required,APT/HTL,TIEN CHAU
77361,"Label office, Laundry and water heater.",APT/HTL,TIEN CHAU
77362,repair all wall and ceiling penetration,APT/HTL,TIEN CHAU
77363,"On the ceiling or wall outside of each separate sleeping area in theimmediate vicinity of bedrooms, In each room used for sleeping purposes",APT/HTL,TIEN CHAU
77364,Required every 5 years and must be completed with an approved permit from theBuilding Department. ,APT/HTL,TIEN CHAU
77365,Obtain keybox permit,APT/HTL,TIEN CHAU
77366,"fail safe required on gate, recommend toggle switch for gate.",APT/HTL,TIEN CHAU
77367,"After January 1, 2017, as a battery-operated singlestationalarm is replaced, that smoke alarm shall be replaced with a tamperresistantbattery-operated single-station smoke alarm. Provided, however,nothing in this section shall require an owner to replace an operationalbattery-operated single-station smoke alarm",APT/HTL,TIEN CHAU
77376,NoData,APT/HTL,GABRIEL SIMON
77385,"Please renew the A4, access gate permit.Expired 2/26/21.",APT/HTL,ANTON MACHACEK
77387,KnoxBox.com  3200 series,APT/HTL,DOUGLAS MENDIZABAL
77388,Correct all red & yellow tags on property.,APT/HTL,DOUGLAS MENDIZABAL
77389,Repair all yellow tags,APT/HTL,DOUGLAS MENDIZABAL
77390,Annual flow test is required for all private F/H on property.,APT/HTL,DOUGLAS MENDIZABAL
77391,Informed all residents on the proper use of all open flame cooking devices.,APT/HTL,DOUGLAS MENDIZABAL
77392,"Check for proper ""Fail Safe"" operations",APT/HTL,DOUGLAS MENDIZABAL
77393,"Micro Switch located inside 911 box is defective.  Also, a 911 Falcon lock is required.",APT/HTL,DOUGLAS MENDIZABAL
77394,Verify all draft stops integrity on property,APT/HTL,DOUGLAS MENDIZABAL
77395,"HFD 9"" Fire Hydrant sign is faded and needs replacing on main access gate",APT/HTL,DOUGLAS MENDIZABAL
77396,Blue reflector is required in middle of Apparatus Access road to identify F/H locations.,APT/HTL,DOUGLAS MENDIZABAL
77397,Verify all units have working smoke alarms,APT/HTL,DOUGLAS MENDIZABAL
77398,Check when your last Gas test was done on property.  My records show 02/08/2019.,APT/HTL,DOUGLAS MENDIZABAL
77399,Please update your Access gate (a4) permit with HPC.  A4 permit expired on 04/06/2020,APT/HTL,DOUGLAS MENDIZABAL
77400,Please update your Key box (k1) permit with HPC.K1 permit expired on 04/06/2020,APT/HTL,DOUGLAS MENDIZABAL
77401,Please have a gate contractor repair all deficient equipment with your access gates.,APT/HTL,DOUGLAS MENDIZABAL
77404,"Please renew the K1, key box permit.Expired 3/7/21.Please renew the A4, access gate permit.Expired 8/16/2020.",APT/HTL,ANTON MACHACEK
77410,NoData,APT/HTL,RODNEY HARRIS
77415,NoData,APT/HTL,RAMIRO REYNA
77417,NoData,APT/HTL,RAMIRO REYNA
77429,NoData,APT/HTL,RODNEY HARRIS
77467,Sign letter provided.,APT/HTL,STUART PETERS
77468,Label exterior electrical boxes with unit number they operate.,APT/HTL,STUART PETERS
77469,Sign letter provided.,APT/HTL,STUART PETERS
77470,FYI: Last gas test performed on 2/22/2018. #17138120.,APT/HTL,STUART PETERS
77471,Need access gate permit.,APT/HTL,STUART PETERS
77472,Sign letter provided.,APT/HTL,STUART PETERS
77473,Need key box permit.,APT/HTL,STUART PETERS
77474,Main gate- Switch not working. Need keys for failsafe to place in 911 box. Back gate (entrance side) paint 911 box red. Need new pad locks for failsafe and keys to be placed in 911 box. Back gate (exit side) switch not working. Need new pad lock and key for 911 box.,APT/HTL,STUART PETERS
77502,"Please renew the A4, access gate permit. Expired 3/11/21.Please renew the K1, key box permit. Expired 3/11/21.",APT/HTL,ANTON MACHACEK
77509,"please renew your access gate (a4) permit that expired on 02/26/21.  FYI, Your Key Box (k1) permit expires on 03/29/21.  If you need an invoice or have questions to the amount owed, please call the HPC office at 832-394-8811 then dial ""0"" and a representative should be available to answers your questions.",APT/HTL,DOUGLAS MENDIZABAL
77513,"Please renew the A4, access gate permit. Expired 2/7/2020.Please renew the K1, key box permit. Expired 7/15/2020.",APT/HTL,ANTON MACHACEK
77542,Please repair window/windows in apartment unit #74. Windows which are designed to be opened shall be operational at all times for emergency egress. ,APT/HTL,ANTON MACHACEK
77592,"Please renew your access gate (a4) permit that expired on 03/06/21.  If you require an invoice number or the total amount owed, please contact the HPC office at 832-394-8811 ""dial 0"" and a representative will assist you.",APT/HTL,DOUGLAS MENDIZABAL
77605,"Please renew your access gate (a4) and Key box (k1) permits that expired back on 09/24/20.  If you require an invoice number or the total amount owed, please contact the HPC office at 832-394-8811 ""dial 0"" and a representative will assist you.  Thank you!",APT/HTL,DOUGLAS MENDIZABAL
77623,NoData,APT/HTL,DOUGLAS MENDIZABAL
77624,NoData,APT/HTL,DOUGLAS MENDIZABAL
77625,NoData,APT/HTL,DOUGLAS MENDIZABAL
77627,"The ATV must be removed from the inside of  the shop within bldg. 69. Any gas powered equipment cannot stored be inside a building with fuel inside the gas tank. Also, gas cans cannot be stored inside bldg, permit will be needed if storage is continued.",APT/HTL,GABRIEL SIMON
77628,"Flammable liquids permit will be needed, if gas can, paint thinner, or any flammable liquids are going stored inside shop.",APT/HTL,GABRIEL SIMON
77629,The correct size fire extinguisher must be tagged by a certified company and hung in each space above. If the area has 2 levels there should be a fire extinguisher on each level.,APT/HTL,GABRIEL SIMON
77630,Ensure fire extinguisher are placed in areas as specified in the LSB above.,APT/HTL,GABRIEL SIMON
77631,Fire extinguishers in common areas must be inspected annually by a certified company.,APT/HTL,GABRIEL SIMON
77632,Ensure the electrical boxes are label with the number of the unit to which it serves. All doors must indicate or identify the proper usage of the space.,APT/HTL,GABRIEL SIMON
77633,"Ensure all electrical covers are replaced throughout property on all outlets, light switches and in each electrical panel boxes.",APT/HTL,GABRIEL SIMON
77634,Ensure the walls and ceilings are repaired and replaced with sheetrock..The safety rings around the exhaust vents must in place.,APT/HTL,GABRIEL SIMON
77635,Ensure the firestops in the attics are intact to stop or slow fire spread through the attic.,APT/HTL,GABRIEL SIMON
77636,All gates on property must have a hydrant sign that indicates the hydrants behind that gate. The hydrant sign on the gates are incorrect. Removed the signs and replace with correct signage.,APT/HTL,GABRIEL SIMON
77637,Gast test is needed for this property. Proof of gas test needed for a gas test was performed within 5 years by a certified plumber.,APT/HTL,GABRIEL SIMON
77638,"Buildings with offices and/or shops within that are rated R2 must be returned to their original R2 status. If the owner wants to keep any apartment unit as a shop/storage/office, the owner must apply for a change of use through the building department in order to make the appropriate designation.",APT/HTL,GABRIEL SIMON
77639,Hot works is needed if storage of cutting and welding are going to be stored on property.,APT/HTL,GABRIEL SIMON
77640,You will have automatic gates and existing manual gates Key box permit is needed for property.,APT/HTL,GABRIEL SIMON
77641,Directory maps at all entrances onto property.,APT/HTL,GABRIEL SIMON
77642,Ensure gates are built to proper specifications that was sent through via email to office manager. annual permit will be needed for access gates.Missing falcon locks and keys are needed for new and existing gates on property. Please review the info on manual gates also that is provided within the access gate LSB which was sent via email.,APT/HTL,GABRIEL SIMON
77652,Repair ASAP.,APT/HTL,ANTHONY TAYLOR
77699,NoData,APT/HTL,BILLY HOPKINS
77705,NoData,APT/HTL,ANTHONY TAYLOR
77706,NoData,APT/HTL,RAMIRO REYNA
77732,NoData,APT/HTL,DOUGLAS MENDIZABAL
77733,NoData,APT/HTL,TIEN CHAU
77734,Repair ASAP.,APT/HTL,ANTHONY TAYLOR
77735,Repair ASAP.,APT/HTL,ANTHONY TAYLOR
77742,NoData,APT/HTL,ANTON MACHACEK
77747,"Please renew the K1, key box permit. Expired 3/10/21.Please renew the A4, access gate permit. Expired 11/28/19.",APT/HTL,ANTON MACHACEK
77785,NoData,APT/HTL,TONY PATTERSON
77786,NoData,APT/HTL,TONY PATTERSON
77787,NoData,APT/HTL,TONY PATTERSON
77799,NoData,APT/HTL,TIEN CHAU
77800,NoData,APT/HTL,TIEN CHAU
77801,NoData,APT/HTL,TIEN CHAU
77802,NoData,APT/HTL,TIEN CHAU
77803,NoData,APT/HTL,TIEN CHAU
77804,NoData,APT/HTL,TIEN CHAU
77805,NoData,APT/HTL,TIEN CHAU
77816,Information only.,APT/HTL,STUART PETERS
77817,Replace failsafe feature on automatic gates.,APT/HTL,STUART PETERS
77818,Information only.,APT/HTL,STUART PETERS
77819,FYI: This is a condo community.,APT/HTL,STUART PETERS
77820,NoData,APT/HTL,VICTOR KIZZEE
77821,NoData,APT/HTL,VICTOR KIZZEE
77825,NoData,APT/HTL,VICTOR KIZZEE
77826,NoData,APT/HTL,ALFRED GARCIA
77828,NoData,APT/HTL,VICTOR KIZZEE
77829,Please repair the fire alarm system. Repair any system deficiencies.,APT/HTL,ANTON MACHACEK
77830,NoData,APT/HTL,VICTOR KIZZEE
77839,"By order of the Fire Marshal assignment was to perform a site inspection after the ice storm to inspect the Sprinkler System, Alarm and Water. This location do have busted pipes from the freeze that cause the Sprinkler to be inoperable. I call the Alarm Company [Alarmtechs (281-391-5505)] to verify an operation System and Alarmtechs verified that the System is been Monitoring. Set with the Facility Manager to initiate and sign a inhouse Fire Watch.",APT/HTL,VICTOR KIZZEE
77840,"By order of the Fire Marshal assignment was to perform a site inspection after the ice storm to inspect the Sprinkler System, Alarm and Water. This location do have busted pipes from the freeze that cause the Sprinkler to be inoperable. I call the Alarm Company [Alarmtechs (281-391-5505)] to verify an operationSystem and Alarmtechs verified that the System is been Monitoring. Set with the Facility Manager to initiate and sign a inhouse Fire Watch.",APT/HTL,VICTOR KIZZEE
77844,NoData,APT/HTL,VICTOR KIZZEE
77845,NoData,APT/HTL,VICTOR KIZZEE
77854,replace low battery smoke alarms,APT/HTL,TIEN CHAU
77855,repair outside emergency light,APT/HTL,TIEN CHAU
77897,"Please repair sprinkler system in 72 hours, maintain a fire watch on building #6 until all repairs are completed.",APT/HTL,ALFRED GARCIA
77903,"Please renew your access gate (a4) permit that expired on 03/10/21.  If you require an invoice or amount owed, please contact the HPC office @ 832-394-8811 (dial ""0""). Thank you!",APT/HTL,DOUGLAS MENDIZABAL
77917,Owner's responsibility. Comply with the above fire code.,APT/HTL,BILLY HOPKINS
77918,Have pedestrian gates/doors repaired to open readily from the egress side without the use of a key or special knowledge or effort.,APT/HTL,BILLY HOPKINS
77919,Have elevators repaired to satisfy IFC requirements. Elevators are required by IFC to be operational for firefighters operation.,APT/HTL,BILLY HOPKINS
77920,NoData,APT/HTL,STUART PETERS
77921,Michelle Pirtle 713 910 7774,APT/HTL,TIEN CHAU
77922,service yellow tag sprinkler system,APT/HTL,TIEN CHAU
77923,service private hydrant,APT/HTL,TIEN CHAU
77924,service no tag fire extinguisher in shop and elevator room.,APT/HTL,TIEN CHAU
77925,3 ft clearance from circuit breaker and water heater,APT/HTL,TIEN CHAU
77926,"Label shop, Label Fire alarm room",APT/HTL,TIEN CHAU
77927,repair stairway door.,APT/HTL,TIEN CHAU
77928,repair emergency lighting in hallway.,APT/HTL,TIEN CHAU
77929,"post current certificate of occupancy, k1 permit, a4 permit, elevator permit, fire alarm permit.",APT/HTL,TIEN CHAU
77930,replace low batteries smoke detector.,APT/HTL,TIEN CHAU
77948,NoData,APT/HTL,OLIVER AYES
77970,Please weld open and/or remove section of gate that can block access point.  Gate motor shall be removed as well.  Please provide me with a letter explaining the properties decision to remove access gate and motor so future access gate and key box permits will not be required.,APT/HTL,DOUGLAS MENDIZABAL
77971,"If pedestrian gate is to be locked from the outside, a 911 KNOX BOX (3200 series) is required with a key box (k1) permit.",APT/HTL,DOUGLAS MENDIZABAL
77972,Please identify all electrical panels with proper unit number.,APT/HTL,DOUGLAS MENDIZABAL
77973,"please complete the ""Fire Marshal's Office Owners Statement Of Compliance"" concerning draft stops.  Just have Mr. Jose take a look inside attics space to identify draft stops and conditions. If draft stops are found, please repair all damages.",APT/HTL,DOUGLAS MENDIZABAL
77974,"Please have a ""HFD 0"" Sign made and placed on fence.  18""x18"" sign shall be RED/WHITE in color.",APT/HTL,DOUGLAS MENDIZABAL
77975,"please complete the ""Fire Marshal's Office Owners Statement Of Compliance"" concerning portable fire extinguishers.",APT/HTL,DOUGLAS MENDIZABAL
77976,"please complete the ""Fire Marshal's Office Owners Statement Of Compliance"" concerning working smoke alarms locations.",APT/HTL,DOUGLAS MENDIZABAL
77977,Please trim tree branches to 14ft.,APT/HTL,DOUGLAS MENDIZABAL
78007,NoData,APT/HTL,ANTHONY TAYLOR
78045,Yearly flow test is required on both F/H's.,APT/HTL,DOUGLAS MENDIZABAL
78046,Visually inspect the attic space for solid draft stop construction.,APT/HTL,DOUGLAS MENDIZABAL
78047,"Three ""HFD 2"" all weather signs are required on the outside of all emergency gates.",APT/HTL,DOUGLAS MENDIZABAL
78048,See Fire Marshal's Statement of Compliance form,APT/HTL,DOUGLAS MENDIZABAL
78049,"Please Purchase a Access Gate (a4) permit at 1002 Washington Avenue, Houston Tx. 77002 or call 832-394-8811.",APT/HTL,DOUGLAS MENDIZABAL
78050,"Please Purchase a Key Box (k1) permit at 1002 Washington Avenue, Houston Tx. 77002 or call 832-394-8811.",APT/HTL,DOUGLAS MENDIZABAL
78051,Please add a 911 Falcon lock on back gate for HFD access,APT/HTL,DOUGLAS MENDIZABAL
78053,Sign needed on for n umber of hydrants on the property. HFD 0.,APT/HTL,GABRIEL SIMON
78054,Ensure there are small fire extinguishers in each unit and charged. Proper sized fire extinguisher need in the boiler /storage room.,APT/HTL,GABRIEL SIMON
78055,"Proof of gas test needed. If the gas test is not performed  within 5 years, one should be performed.",APT/HTL,GABRIEL SIMON
78056,3 gas cans were left underneath stairway near the pedestrian entrance to the right.,APT/HTL,GABRIEL SIMON
78057,Directory map needed for property.,APT/HTL,GABRIEL SIMON
78058,"Ensure there are smoke detectors in each bedroom and hallway leading into room. The smoke detectors should be the tamper resistant type, 10 year battery life",APT/HTL,GABRIEL SIMON
78078,Need access gate permit. Permit office located at 1002 Washington Ave.,APT/HTL,STUART PETERS
78079,Need key box permit. Permit office located at 1002   Washingtom Ave.,APT/HTL,STUART PETERS
78080,Gate right of office needs failsafe box repaired and new pad lock installed. Gate left of office needs pad lock installed on failsafe. I will place new keys to pad locks in main 911 boxes.,APT/HTL,STUART PETERS
78081,NoData,APT/HTL,TONY PATTERSON
78082,NoData,APT/HTL,TONY PATTERSON
78083,No violations found at this time. - Fire alarm annual inspection - done 12/3/2020 - Fire extinguisher annual inspection - done 8/2020,APT/HTL,BILLY HOPKINS
78084,NoData,APT/HTL,GABRIEL SIMON
78095,NoData,APT/HTL,BILLY HOPKINS
78119,NoData,APT/HTL,RODNEY HARRIS
78129,NoData,APT/HTL,SHANE BLAKE
78136,"Please renew the A4, access gate permit. Expired 3/11/21.",APT/HTL,ANTON MACHACEK
78144,"  Please renew the K1, key box permit. Expired 2/28/21.Please renew the A4, access gate permit. Expired 2/28/21.",APT/HTL,ANTON MACHACEK
78145,Owner's responsibility. Comply with the above fire code.,APT/HTL,BILLY HOPKINS
78146,The fire alarm panel is red tagged dated 3/9/2021. Have the fire alarm system serviced to achieve compliance status within 72 hours. The sprinkler system to the parking garage is red tagged. Have the sprinkler system serviced to achieve compliance status.Initiate a in house fire watch until both fire protection systems are returned to compliant status.In house fire watch assignment agreement form signed.I performed a reinspection on Monday 3/22/2021. The F/A panel  has been replaced with a new panel and is yellowed tagged as of 3/22/2021. Supporting documentation is attached.,APT/HTL,BILLY HOPKINS
78148,NoData,APT/HTL,RAMIRO REYNA
78149,NoData,APT/HTL,RAMIRO REYNA
78152,Please service the red tagged fire alarm system within 72 hours. Life safety equipment shall be operational at all times. Contact the Fire Inspector if more time is needed for repairs.,APT/HTL,ANTON MACHACEK
78155,"By order of the Fire Marshal assignment was to perform a site inspection after the ice storm to inspect the Sprinkler System, Alarm and Water. This location do have busted pipes from the freeze that cause the Sprinkler to be inoperable. I call the Alarm Company to verify an operation System and Alarmtechs verified that the System is been Monitoring. Set with the Facility Manager to initiate and sign a inhouse Fire Watch.",APT/HTL,VICTOR KIZZEE
78158,NoData,APT/HTL,RODNEY HARRIS
78160,"Please renew Key Box permit, expired 11-4-19.",APT/HTL,ALFRED GARCIA
78161,NoData,APT/HTL,RODNEY HARRIS
78162,NoData,APT/HTL,RODNEY HARRIS
78163, Please sign Fire Marshal's Office Owners Statement of Compliance document provided to you. ,APT/HTL,ANTON MACHACEK
78164,NoData,APT/HTL,ANTON MACHACEK
78165, Please sign Fire Marshal's Office Owners Statement of Compliance document provided to you. ,APT/HTL,ANTON MACHACEK
78166,Owner's responsibility. Comply with the above fire code.,APT/HTL,BILLY HOPKINS
78167,The fire alarm panel is red tagged dated 3/9/2021. Have the fire alarm system serviced to achieve compliance status within 72 hours. The sprinkler system to the parking garage is red tagged. Have the sprinkler system serviced to achieve compliance status.Initiate a in house fire watch until both fire protection systems are returned to compliant status.In house fire watch assignment agreement form signed.I performed a reinspection on Monday 3/22/2021. The F/A panel  has been replaced with a new panel and is yellowed tagged as of 3/22/2021. Supporting documentation is attached.,APT/HTL,BILLY HOPKINS
78173,Label water heater room.,APT/HTL,TIEN CHAU
78174,Repair wall penetration in water heater room.,APT/HTL,TIEN CHAU
78175,Fire Extiguisher is out of date required annual service.,APT/HTL,TIEN CHAU
78176,Elizabeth Pugh 8326999773,APT/HTL,TIEN CHAU
78177,NoData,APT/HTL,TIEN CHAU
78178,"Please renew the K1, key box permit. Expired 3/15/20.Please renew the A4, access gate permit. Expired 3/19/20.",APT/HTL,ANTON MACHACEK
78192,The Fire Alarms in each building Annual Inspection tag is out of date by more than a year. Perform the Fire Alarm Annual Inspection as required by code.,APT/HTL,SHANE BLAKE
78193,Make Repairs to the Fire Alarm SystemMaintain Self-Fire Watch until the repairs are made and the fire alarm system is back in service.,APT/HTL,SHANE BLAKE
78194,Owner's responsibility. Comply with the above fire code.,APT/HTL,BILLY HOPKINS
78195,The fire alarm panel has an yellow tag attached for 4300 and 4310 Dunlavy. Have fire alarm system serviced to achieve compliant status. Sprinkler system shows to be compliant at this time. Performed reinspection on 3/29. The F/A system  at 4300 Dunlavy has been repaired. Supporting photos is attached. The F/A system at 4310 Dunlavy is red tagged as of 3/22. Spoke with Savanna of monitoring and she state F/A system was still receiving and sending notifications. Spoke with Jeff of Wilson fire and he stated that they would repaired the panel on 4/5/2021.,APT/HTL,BILLY HOPKINS
78196,Owner's responsibility. Comply with the above fire code.,APT/HTL,BILLY HOPKINS
78197,The fire alarm system has been red tagged dated 3./8/2021.The sprinkler system has also been red tagged and have no water pressure.Have the fire alarm and sprinkler systems repaired to compliant status.A continuous in house fire watch shall be implemented 24 hours 7 days a week until both systems have been repaired.Sign Fire Watch Assignment Agreement form.,APT/HTL,BILLY HOPKINS
78222,Gates must approved by fire dept. in accordance with LSB 4 that was sent to you via email.,APT/HTL,GABRIEL SIMON
78223,Gates must approved by fire dept. in accordance with LSB 4 that was sent to you via email.,APT/HTL,GABRIEL SIMON
78224,Ensure all electrical panels are marked with appropriate unit number.,APT/HTL,GABRIEL SIMON
78225,"Ensure draft stops in the attics are in in place and in tact, no holes.",APT/HTL,GABRIEL SIMON
78226,Ensure draft stops are in place and in tact.,APT/HTL,GABRIEL SIMON
78227,"Hydrant signs on gates must indicate the number of hydrants on the property. HFD ""0"".",APT/HTL,GABRIEL SIMON
78228,Ensure all apt units has a working fire extinguisher,APT/HTL,GABRIEL SIMON
78229,Gas test needed for this property.,APT/HTL,GABRIEL SIMON
78230,Access gate and Key box permits need to be on property.,APT/HTL,GABRIEL SIMON
78231,Gates must approved by fire dept. in accordance with LSB 4 that was sent to you via email.,APT/HTL,GABRIEL SIMON
78245,NoData,APT/HTL,ANTHONY TAYLOR
78265,NoData,APT/HTL,STUART PETERS
78303,NoData,APT/HTL,RAMIRO REYNA
78308,replace missing circuit breaker cover and spacer.,APT/HTL,TIEN CHAU
78309,Provide copy of lease agreement with Flame cooking policy or addendum.,APT/HTL,TIEN CHAU
78310,Label boiler room,APT/HTL,TIEN CHAU
78311,"check all fire extinguishers, Provide copy of lease agreement with fire extinguisher  policy or addendum.",APT/HTL,TIEN CHAU
78312,Required every 5 years and must be completed with an approved permit from theBuilding Department.,APT/HTL,TIEN CHAU
78313,"check all smoke alarm, Provide copy of lease agreement with smoke detector or addendum.",APT/HTL,TIEN CHAU
78314,NoData,APT/HTL,DOUGLAS MENDIZABAL
78315,Please remove all chains from manual gates. All manual gates shall be secured with a master lock and appropriate key places inside the 911 box.,APT/HTL,DOUGLAS MENDIZABAL
78316,NoData,APT/HTL,DOUGLAS MENDIZABAL
78317,"Electrical Boxes: Electrical panel/box and rooms shall be visibly, legibly and durably marked as required in this section to indicate the unit it services. 2012 I.F.C. 605.3.1",APT/HTL,DOUGLAS MENDIZABAL
